"race_group","stationid","station_avg_st","station_avg_bt","station_catch"
"Lingcod","243-146",13.4,4.9,1.1
"Lingcod","243-147",10.45,5.55,8.77
"Lingcod","243-158",13,4.7,11.56
"Lingcod","244-136",10.9666666666667,5.56666666666667,36.403
"Lingcod","244-137",9.2,6.2,20.4
"Lingcod","244-144",11.8,5.4,4.21
"Lingcod","244-145",13,5.8,32.83
"Lingcod","244-147",9.2,5.7,35.8
"Lingcod","245-132",11.1,6.1,0.926
"Lingcod","245-137",9.8,6.8,92.25
"Lingcod","245-139",11.025,6.45,63.08
"Lingcod","245-140",13.2,6.65,17.018
"Lingcod","245-141",13.3,6,29.7
"Lingcod","245-145",13.5,6.5,6.562
"Lingcod","245-146",10.2,5.5,5.88
"Lingcod","245-158",14.3,6.3,8.75
"Lingcod","245-165",13.1,6.8,5
"Lingcod","246-139",12.25,6.4,34.72
"Lingcod","246-146",13.5,6.5,8.79
"Lingcod","246-165",11.1,6.3,14.48
"Lingcod","247-138",12.8,6.4,29.638
"Lingcod","247-141",11.8,5.6,19.031
"Lingcod","247-142",12.5,5.3,8.51
"Lingcod","247-146",12.8,5.3,4.1
"Lingcod","247-164",12.7,6.6,5.5
"Lingcod","248-135",14.45,5.8,14.04
"Lingcod","248-140",14.3,6.5,2.798
"Lingcod","248-144",13.75,6.25,7.839
"Lingcod","248-146",12.35,6.05,38.63
"Lingcod","248-147",14.9,5.6,24.564
"Lingcod","248-164",13.8,6.7,32.885
"Lingcod","248-165",11.9,6.9,24.62
"Lingcod","248-166",14.6,6.1,62.823
"Lingcod","249-147",12,5.4,25.53
"Lingcod","249-150",11.8,5.4,3.29
"Lingcod","249-165",10.8,5.8,10.3
"Lingcod","250-141",13.3,6.5,2.89
"Lingcod","250-143",11.9,6.1,4.082
"Lingcod","250-159",12.1,4.8,11.06
"Lingcod","251-134",12.2,5.65,18.39
"Lingcod","251-141",11.7,5.7,2.702
"Lingcod","251-148",11.8,5,15.76
"Lingcod","251-153",12.3,5.3,2.06
"Lingcod","251-171",14.5,5.6,12.247
"Lingcod","252-132",12.8,5.2,9.45
"Lingcod","252-135",11.5,5.3,5.48
"Lingcod","252-136",13.5,6.5,11.71
"Lingcod","252-140",14.1,6.5,4.012
"Lingcod","252-143",10.4,5.7,4.674
"Lingcod","252-147",13,5.8,10.31
"Lingcod","252-148",12.8,5.7,4.05
"Lingcod","252-156",13.9,6.2,15.38
"Lingcod","252-160",15.1,5.8,5.78
"Lingcod","253-133",9.9,5.3,4.88
"Lingcod","253-140",11.7,5.2,7.26
"Lingcod","253-142",9.95,5.7,95.2
"Lingcod","253-144",10.2,5.7,2.915
"Lingcod","253-147",12.0333333333333,5.46666666666667,58.834
"Lingcod","253-173",11,6.6,5.42
"Lingcod","254-133",10,5.8,8.57
"Lingcod","254-142",12.2,5.3,4.51
"Lingcod","254-146",13.7,5.9,10.658
"Lingcod","254-147",11.2,5.5,4.902
"Lingcod","254-155",12.8,5.4,1.848
"Lingcod","255-134",13.4,5.3,6.41
"Lingcod","255-135",12.4,5.8,7.76
"Lingcod","255-136",9,5.6,7.309
"Lingcod","255-144",13.1,5.8,27.06
"Lingcod","255-145",12.9,5.8,50.21
"Lingcod","255-159",13.6,5.8,5.56
"Lingcod","256-135",12,5.6,2.842
"Lingcod","256-136",11.7,5.4,2.53
"Lingcod","256-137",16.6,5.4,20.36
"Lingcod","256-144",11.1,5.7,2
"Lingcod","256-146",11.7,5.8,15.468
"Lingcod","256-169",13.9,5.5,2.722
"Lingcod","256-172",11,5.5,2.32
"Lingcod","257-137",11.9,5.2,11.23
"Lingcod","257-140",11,5.7,9.5
"Lingcod","257-141",12.1,6,31.48
"Lingcod","257-143",12.8,5.9,4.61
"Lingcod","257-165",12.3,6.1,45.06
"Lingcod","257-166",12,5.9,6.985
"Lingcod","258-142",13.35,5.9,19.85
"Lingcod","258-146",13.75,5.475,28.72
"Lingcod","258-151",11.6,4.9,1.84
"Lingcod","258-158",12.7,5.4,4.8
"Lingcod","258-159",13.35,5.65,38.76
"Lingcod","258-165",13.9,6.7,5.897
"Lingcod","259-145",13.5,5.6,25.14
"Lingcod","259-157",11.3,5.5,5.7
"Lingcod","259-158",10.2,5.6,7.5
"Lingcod","259-159",11.3,5.7,7.075
"Lingcod","259-165",10.6,6.1,8.57
"Lingcod","259-169",14.3,6,9.04
"Lingcod","260-144",12.5,5.2,2.1
"Lingcod","260-159",10.5,5.8,13.4
"Lingcod","260-163",13.2,6.3,29.88
"Lingcod","260-169",11.9,5.7,7.69
"Lingcod","260-173",12.6,8.3,27.8
"Lingcod","261-153",13.7,4.5,1.592
"Lingcod","261-155",11.7,5.2,6.88
"Lingcod","261-157",12.9,5.8,17.04
"Lingcod","261-159",10.7,5.7,10.3
"Lingcod","261-164",15.7,5.9,7.91
"Lingcod","262-156",13.7,5.9,19
"Lingcod","262-157",12.7,6.1,25.462
"Lingcod","263-159",12.15,5.75,10.764
"Lingcod","264-158",10.1,5.6,15.3
"Lingcod","264-161",12,5.3,2.79
"Lingcod","265-155",12.8,5.85,5.9
"Lingcod","265-156",13.1,5.5,67.6
"Lingcod","265-157",11.75,5.3,7.03
"Lingcod","265-167",13.5666666666667,6.6,70.07
"Lingcod","265-170",11.8,7.5,1.92
"Lingcod","266-153",11,4.6,11.75
"Lingcod","266-154",13.7,5.5,6.66
"Lingcod","266-155",12.8,5.6,148.21
"Lingcod","267-155",13.9,5.85,33.436
"Lingcod","267-156",11.65,5.7,11.53
"Lingcod","267-162",11.9,5.1,2.67
"Lingcod","267-166",13.7333333333333,6,18.715
"Lingcod","267-171",15.1,7.2,1.38
"Lingcod","268-155",15.2,5.3,12.247
"Lingcod","269-166",12.9,5.8,0.934
"Lingcod","270-161",14.5,5.7,20.04
"Lingcod","271-161",11.1,5.7,1.478
"Lingcod","272-158",15.5,5.6,8.6
"Lingcod","272-159",13.7,6.05,36.52
"Lingcod","272-160",12,5.6,5.37
"Lingcod","273-159",11.9,6,10.9
"Lingcod","273-161",11.3,5.5,4.21
"Lingcod","273-170",12.6,6.7,3
"Lingcod","273-173",13.2,7.5,4.22
"Lingcod","274-159",14.5,6.2,10.18
"Lingcod","274-173",13.3,7.1,1.58
"Lingcod","275-166",12.9,5.6,3.12
"Lingcod","275-167",14.9,6,5.62
"Lingcod","275-176",13.45,6.15,269.58
"Lingcod","277-160",14.2,5.8,10.72
"Lingcod","278-167",13.6,5.5,2.47
"Lingcod","86-53",7.6,6.2,0.422
"Lingcod","88-54",7.6,5.5,1.8
"Lingcod","99-49",8,5.7,2.008
"Longnose skate","100-54",6.6,5.7,7.38
"Longnose skate","101-43",6.375,5.175,36.26
"Longnose skate","102-44",6.16666666666667,5.06666666666667,27.36
"Longnose skate","103-45",4.9,4.8,2.5
"Longnose skate","103-53",6.2,4.3,0.622
"Longnose skate","104-56",7.4,4.1,3.74
"Longnose skate","104-57",6.5,5.7,1.52
"Longnose skate","104-64",7.05,4.55,10.78
"Longnose skate","105-48",5.6,5,15.37
"Longnose skate","105-55",5,3.9,14.32
"Longnose skate","105-56",8,3.9,6.94
"Longnose skate","105-62",5.4,3.2,24.47
"Longnose skate","106-48",5.8,5,8.81
"Longnose skate","106-49",6,3.9,7.58
"Longnose skate","106-54",8,5.9,11.272
"Longnose skate","108-66",8.3,5.9,11.9
"Longnose skate","108-68",6,4.4,3.6
"Longnose skate","109-48",5.8,4.7,18.54
"Longnose skate","109-55",6.6,5.6,2.23
"Longnose skate","110-48",5.4,5.1,7.2
"Longnose skate","110-50",7.6,5.6,26.07
"Longnose skate","110-54",7.15,5.3,13.66
"Longnose skate","110-55",7.4,5.1,8.39
"Longnose skate","112-48",7.4,5.6,20.2
"Longnose skate","112-55",7.8,5.3,6.44
"Longnose skate","113-56",8.5,6,12.234
"Longnose skate","114-49",8.6,5.03333333333333,36.23
"Longnose skate","114-53",7,4,10.09
"Longnose skate","114-77",7.3,4.9,13.22
"Longnose skate","115-48",7.2,4.7,9.09
"Longnose skate","115-53",6.3,4.2,5.32
"Longnose skate","115-62",5.6,4.7,12.16
"Longnose skate","121-81",7.2,5.7,8
"Longnose skate","122-52",7.7,5.2,10.72
"Longnose skate","123-65",5.6,5.5,9.95
"Longnose skate","123-79",10.4,5.4,10.44
"Longnose skate","124-52",5.7,5.1,8.6
"Longnose skate","124-80",8.7,4.6,10.29
"Longnose skate","125-71",9,5.5,12.99
"Longnose skate","126-51",5.1,4.9,7.36
"Longnose skate","126-71",8.6,5.8,16.27
"Longnose skate","126-72",6.2,4.2,1.82
"Longnose skate","126-76",7.1,4.3,9.58
"Longnose skate","127-52",8,5.1,10.48
"Longnose skate","127-76",7.8,4.8,9.46
"Longnose skate","127-81",5.1,3.4,45
"Longnose skate","129-53",8.6,5.7,4.02
"Longnose skate","129-74",8.5,4.7,2.02
"Longnose skate","130-66",5.2,3.6,13.91
"Longnose skate","130-72",5,3.7,9.9
"Longnose skate","130-73",7.3,4.6,2.84
"Longnose skate","131-52",8,5.2,17.83
"Longnose skate","131-53",7.3,4.7,10.98
"Longnose skate","131-75",9.4,4.8,11.16
"Longnose skate","132-71",9.7,5.2,3.648
"Longnose skate","132-74",7.5,4.9,11.4
"Longnose skate","132-75",5.6,3.8,8.8
"Longnose skate","132-77",8.4,4.7,11.24
"Longnose skate","133-81",8.4,4.6,6.95
"Longnose skate","134-76",10.1,6.1,18.51
"Longnose skate","134-79",9,4.5,10.52
"Longnose skate","135-69",8.85,5.1,11.832
"Longnose skate","135-73",8.8,5,20.769
"Longnose skate","136-64",7.3,4.6,14.14
"Longnose skate","136-66",8.1,4.4,5
"Longnose skate","136-71",8.9,4.1,7.3
"Longnose skate","136-72",6.6,4.6,11.93
"Longnose skate","136-82",7.6,4,11.4
"Longnose skate","137-58",6.6,4.3,16.23
"Longnose skate","137-60",8.6,5.8,9.44
"Longnose skate","137-72",8.5,5.1,17.98
"Longnose skate","137-75",6.7,4.7,15.84
"Longnose skate","137-78",9.3,5.1,14.6
"Longnose skate","138-57",8.2,5.9,19.61
"Longnose skate","138-66",9.3,4.7,5.67
"Longnose skate","138-70",4.8,4.6,14.2
"Longnose skate","138-75",6.9,5,14.69
"Longnose skate","138-77",9.15,4.95,35.02
"Longnose skate","138-86",7.8,4.8,0.031
"Longnose skate","138-91",9,5.6,27.5
"Longnose skate","139-65",8.6,5,4.498
"Longnose skate","139-70",10.2,5.6,0.817
"Longnose skate","139-76",9.6,4,10.69
"Longnose skate","139-78",9,4.6,14.16
"Longnose skate","139-82",8.1,4.4,5.39
"Longnose skate","139-85",8.4,4.3,29.8
"Longnose skate","14-14",5,4.7,7.04
"Longnose skate","140-62",7.5,4.75,26.08
"Longnose skate","140-64",9.1,4.7,4.99
"Longnose skate","140-71",6.9,5.3,1.058
"Longnose skate","140-72",8.8,5.4,13.52
"Longnose skate","140-76",9,5,12.92
"Longnose skate","140-78",8.9,4.5,3.62
"Longnose skate","140-79",9.1,4.7,2.07
"Longnose skate","140-87",8.5,6.5,6.804
"Longnose skate","141-67",8,5,8.04
"Longnose skate","141-72",7.3,4.9,8.3
"Longnose skate","141-76",8.9,5.6,1.55
"Longnose skate","141-78",7.3,4.6,1.8
"Longnose skate","141-90",7.7,6.1,33.44
"Longnose skate","141-96",7.1,5.6,2.88
"Longnose skate","141-98",10.1,8.5,15.83
"Longnose skate","142-56",7.2,3.8,14.58
"Longnose skate","142-66",5,4.7,25.1
"Longnose skate","142-68",7.4,5.1,5.35
"Longnose skate","142-69",7,5.2,4.67
"Longnose skate","142-88",7.65,5.4,11.042
"Longnose skate","142-89",7.35,5.4,22.56
"Longnose skate","142-93",7.7,5.9,0.049
"Longnose skate","143-60",5.3,5,11.4
"Longnose skate","143-65",8.2,5.1,15.66
"Longnose skate","143-68",11.5,5.9,4.03
"Longnose skate","143-70",11.6,6.3,10.38
"Longnose skate","143-81",9.1,4.6,0.017
"Longnose skate","143-86",7.8,4.75,13.486
"Longnose skate","143-88",6.4,4.1,9.68
"Longnose skate","144-58",8.2,5.1,6.84
"Longnose skate","144-63",7.1,5.2,12.24
"Longnose skate","144-65",9.9,4.9,9.979
"Longnose skate","144-97",7.3,4.2,11.69
"Longnose skate","145-61",8.7,6.1,20.31
"Longnose skate","145-62",8.5,5.6,17.24
"Longnose skate","145-75",9.9,5.9,11.53
"Longnose skate","145-76",9,5.2,14.2
"Longnose skate","145-83",6.1,4.1,13.04
"Longnose skate","145-87",8.9,5,12.18
"Longnose skate","145-93",7.8,5.1,40.55
"Longnose skate","145-98",9.6,5.5,7.484
"Longnose skate","146-78",8.7,5.9,11.28
"Longnose skate","147-66",9.3,6.6,13.02
"Longnose skate","147-72",9.8,4.3,12.06
"Longnose skate","147-93",6.3,4.2,3.88
"Longnose skate","147-98",8.6,4.5,11.83
"Longnose skate","148-61",7,5.2,9.77
"Longnose skate","148-63",9.5,5.6,6.31
"Longnose skate","148-90",8.9,5.1,12.2
"Longnose skate","148-91",6.65,3.55,26.8
"Longnose skate","148-99",7.4,6.5,22.71
"Longnose skate","149-70",5.3,4.3,139.5
"Longnose skate","149-73",9.5,4.4,15.19
"Longnose skate","149-84",9.6,6,15.2
"Longnose skate","149-89",6.8,4.5,10.76
"Longnose skate","149-97",9.3,6,38.15
"Longnose skate","150-73",9.1,4.5,14.2
"Longnose skate","150-87",6.6,4.1,8.54
"Longnose skate","150-93",9,4.3,12.06
"Longnose skate","150-99",8.6,5.9,33.63
"Longnose skate","151-61",6.9,4.5,4.09
"Longnose skate","151-63",9.5,5.5,8.51
"Longnose skate","151-88",11.7,5.6,18.96
"Longnose skate","151-95",7.2,4.3,11.53
"Longnose skate","152-103",6.9,5.7,12
"Longnose skate","152-104",9.7,7.36666666666667,25.636
"Longnose skate","152-70",9.2,7,17.61
"Longnose skate","152-90",9.2,6,10.12
"Longnose skate","152-95",6.5,4.1,4.568
"Longnose skate","152-99",6.6,4.25,28.97
"Longnose skate","153-64",7.3,5.4,18.16
"Longnose skate","153-65",6.9,5,12.25
"Longnose skate","153-75",5.6,4.1,10.1
"Longnose skate","153-83",6.6,4.5,6.64
"Longnose skate","153-88",7.3,3.9,13.354
"Longnose skate","153-93",9.2,5.5,23.587
"Longnose skate","153-98",8.6,5.3,42.072
"Longnose skate","154-103",6.4,5.5,3.9
"Longnose skate","154-65",9.4,5.4,10.54
"Longnose skate","154-66",10,6,15.03
"Longnose skate","154-68",5.5,4.3,18.2
"Longnose skate","154-70",8,4.7,16.92
"Longnose skate","155-66",8.8,5.2,9.94
"Longnose skate","155-67",8,5.3,31.08
"Longnose skate","155-68",7,4.4,9.88
"Longnose skate","155-72",7.5,5,7.71
"Longnose skate","155-80",10.5,6.6,14.8
"Longnose skate","155-87",5.4,3.5,13.4
"Longnose skate","155-93",8.2,5,1.22
"Longnose skate","155-94",8.45,4.3,2.206
"Longnose skate","156-103",8.15,5.55,53.104
"Longnose skate","156-105",7.1,5.7,14.24
"Longnose skate","156-66",11,4.4,7.64
"Longnose skate","156-71",6.5,5.3,4.66
"Longnose skate","156-87",6.7,5.2,10.05
"Longnose skate","157-66",6.8,4.4,8.5
"Longnose skate","157-67",7.7,4.5,1.088
"Longnose skate","157-79",8.8,7.4,22.41
"Longnose skate","157-93",9.6,6.3,20.69
"Longnose skate","158-71",7.4,4.9,12.45
"Longnose skate","158-73",7.5,5,12.82
"Longnose skate","158-85",6.6,4,9.06
"Longnose skate","158-90",5.2,4.1,11.35
"Longnose skate","159-100",8.2,6,9.95
"Longnose skate","159-109",7.2,4.4,20.87
"Longnose skate","159-67",9.3,4.4,3.554
"Longnose skate","159-69",7.9,5.4,27.96
"Longnose skate","159-72",7.1,4,0.066
"Longnose skate","159-82",7,4,13.81
"Longnose skate","159-86",9.6,6.4,11.26
"Longnose skate","159-97",6.7,5.1,9.02
"Longnose skate","160-103",9.8,5.3,9.525
"Longnose skate","160-78",9.7,5.7,6.214
"Longnose skate","160-80",7,4.7,12.9
"Longnose skate","160-81",7.7,4.8,8.93
"Longnose skate","161-70",10.8,5.7,12.08
"Longnose skate","161-79",6.45,4.75,12.636
"Longnose skate","161-83",10.2,5.2,13.12
"Longnose skate","161-84",6.8,5.5,0.084
"Longnose skate","162-101",8.55,4.75,35.148
"Longnose skate","162-102",7.8,4.5,3.272
"Longnose skate","162-104",9,5.15,21.12
"Longnose skate","162-105",11.7,5.9,10.2
"Longnose skate","162-110",6.8,6.4,9.4
"Longnose skate","162-71",8.2,5.3,13.1
"Longnose skate","162-72",6.8,4.8,26.34
"Longnose skate","162-76",9.25,5.2,44.57
"Longnose skate","162-80",8.1,5.5,4.268
"Longnose skate","162-90",9.8,5,6.35
"Longnose skate","162-96",11,5.9,10.08
"Longnose skate","163-101",7.2,4.1,0.42
"Longnose skate","163-102",9.4,5,0.366
"Longnose skate","163-111",8.9,6.3,0.318
"Longnose skate","163-72",9.86666666666667,5.6,37.37
"Longnose skate","163-75",7.9,5.5,15
"Longnose skate","163-77",8.26666666666667,5.06666666666667,30.076
"Longnose skate","163-79",7.5,5.7,5.3
"Longnose skate","163-83",8.5,4.9,9.83
"Longnose skate","163-93",7.7,4.1,10.62
"Longnose skate","163-96",7.3,5.2,9.28
"Longnose skate","163-97",7.4,5.4,18.76
"Longnose skate","163-99",8.1,4.5,16.8
"Longnose skate","164-101",5.8,4.1,13.5
"Longnose skate","164-102",9.9,5.1,14.02
"Longnose skate","164-103",7.7,4.6,15.14
"Longnose skate","164-107",8.7,4.9,55.75
"Longnose skate","164-109",11.1,5.9,15.4
"Longnose skate","164-72",8.7,5.3,8.4
"Longnose skate","164-73",7.9,5.6,49.4
"Longnose skate","164-77",5.6,5.2,1.012
"Longnose skate","164-78",8.4,5.2,19.38
"Longnose skate","164-87",5.2,5.3,8.6
"Longnose skate","164-92",9.2,5.3,38.9
"Longnose skate","164-98",9.6,5.9,11.64
"Longnose skate","165-101",7.7,4.3,0.86
"Longnose skate","165-104",9.3,5.7,19.66
"Longnose skate","165-106",9.4,5.7,6.724
"Longnose skate","165-107",10.45,5.1,22.34
"Longnose skate","165-108",11.2,5.5,14.2
"Longnose skate","165-73",7.8,5.1,10.38
"Longnose skate","165-74",8.5,5.4,3.64
"Longnose skate","165-83",5.5,5.5,0.064
"Longnose skate","165-95",8.5,5.3,10.83
"Longnose skate","166-102",9.2,5,32.68
"Longnose skate","166-103",9.2,5.4,36.62
"Longnose skate","166-104",9.1,4,2.814
"Longnose skate","166-108",9.1,5.7,5.352
"Longnose skate","166-75",8,5.5,3.212
"Longnose skate","166-79",8,5,6.85
"Longnose skate","166-82",5.8,5.2,1.012
"Longnose skate","166-91",7.7,4.1,6.34
"Longnose skate","166-93",9.2,5.3,16.11
"Longnose skate","166-94",10.1,5.4,8.165
"Longnose skate","166-97",7.8,5.6,19
"Longnose skate","167-100",8.6,5.5,27.6
"Longnose skate","167-105",9.5,5.3,5.96
"Longnose skate","167-106",8.4,5,9.03
"Longnose skate","167-108",10.7,5.9,20.522
"Longnose skate","167-109",8.8,4.3,12.32
"Longnose skate","167-110",10.2,5.3,10.5
"Longnose skate","167-117",10.3,5.9,9.15
"Longnose skate","167-77",5.8,5,15.1
"Longnose skate","167-80",7.7,4.7,7.22
"Longnose skate","167-84",9.1,5.5,16.32
"Longnose skate","167-85",9.4,5.1,6.68
"Longnose skate","167-89",8.7,5.7,12.27
"Longnose skate","167-97",5.6,4.8,30.7
"Longnose skate","167-99",10.1,5.6,10.54
"Longnose skate","168-106",11.6,5.9,7.64
"Longnose skate","168-107",8.2,4.9,21.76
"Longnose skate","168-109",11.8,5,12.701
"Longnose skate","168-111",11.2,6.6,18.597
"Longnose skate","168-113",8.3,6.23333333333333,51.48
"Longnose skate","168-115",9.8,6.3,8.51
"Longnose skate","168-80",8.1,5.1,7.71
"Longnose skate","168-91",8.5,5.2,11.84
"Longnose skate","168-93",6,4.9,5.1
"Longnose skate","168-98",8.1,4.9,19.12
"Longnose skate","169-104",7.4,5.4,4.66
"Longnose skate","169-109",9.5,5.2,20.28
"Longnose skate","169-114",6.9,4.8,15.7
"Longnose skate","169-75",7.6,5.2,32.73
"Longnose skate","169-81",9.8,4.8,10.44
"Longnose skate","169-85",5.7,5.5,26.314
"Longnose skate","169-88",7.8,5.8,30.15
"Longnose skate","169-89",8.7,5.45,13.65
"Longnose skate","169-93",10.3,5.1,6.05
"Longnose skate","169-95",11.5,5.5,9.68
"Longnose skate","170-81",8.35,5.15,24.4
"Longnose skate","170-88",8.1,6.9,3.47
"Longnose skate","170-91",8.6,5.1,15.44
"Longnose skate","170-92",8.1,4.8,42.856
"Longnose skate","170-94",8.5,5.5,15.51
"Longnose skate","170-95",7.8,4.7,14.84
"Longnose skate","170-96",8,5.15,24.74
"Longnose skate","170-98",8.7,5.2,19.7
"Longnose skate","171-100",10.4,5.7,2.4
"Longnose skate","171-101",10,5.5,16.3
"Longnose skate","171-104",6.4,5.4,11.21
"Longnose skate","171-110",8.4,5,1.58
"Longnose skate","171-114",5.8,4.7,24.9
"Longnose skate","171-80",9.3,5.4,15.22
"Longnose skate","171-90",10.4,6.3,11.12
"Longnose skate","171-94",6.2,5.3,24.05
"Longnose skate","171-95",10.5,6,8.26
"Longnose skate","171-96",9.75,5.55,67.86
"Longnose skate","171-97",7.95,5.45,41.5
"Longnose skate","171-98",8.7,5.5,26.6
"Longnose skate","171-99",10.2,5.3,0.9
"Longnose skate","172-103",11.7,5.3,12.03
"Longnose skate","172-105",8.1,5.5,11.79
"Longnose skate","172-107",9.4,5.1,7.04
"Longnose skate","172-117",9.4,5.4,15.96
"Longnose skate","172-78",9.2,5.4,13.46
"Longnose skate","172-79",8.2,5.5,10.11
"Longnose skate","172-94",6.1,5.2,11
"Longnose skate","172-96",8.8,5.4,4.4
"Longnose skate","173-103",6.1,4.8,10.2
"Longnose skate","173-104",11.4,5.4,26.308
"Longnose skate","173-105",7.7,5.5,10.32
"Longnose skate","173-107",10.3,5.4,9.22
"Longnose skate","173-108",7.9,5,9.44
"Longnose skate","173-113",8.9,5,9.85
"Longnose skate","173-115",10.1,5.4,13.721
"Longnose skate","173-116",8.2,5.1,26.97
"Longnose skate","173-117",8.2,5,3.64
"Longnose skate","173-118",7.4,4,13.48
"Longnose skate","173-119",9.8,5.9,11.756
"Longnose skate","173-78",8.8,5.4,13.56
"Longnose skate","173-93",7,6.2,13.21
"Longnose skate","173-94",8.2,6.3,27.44
"Longnose skate","173-95",9.45,6.4,19.309
"Longnose skate","173-98",9.2,6,36.59
"Longnose skate","173-99",10.9,5.2,19.096
"Longnose skate","174-100",10.1,5,14.34
"Longnose skate","174-102",9.2,5.5,12.5
"Longnose skate","174-104",6.1,4.6,28.2
"Longnose skate","174-109",7.9,5.3,14.3
"Longnose skate","174-117",8.3,5.5,12.1
"Longnose skate","174-120",9.1,4.9,5.884
"Longnose skate","174-121",9.1,5.1,2.586
"Longnose skate","174-77",9.4,5.8,8.29
"Longnose skate","174-79",9.6,5.6,9.299
"Longnose skate","174-91",8.9,6.7,9.18
"Longnose skate","174-94",6.2,5.5,11.15
"Longnose skate","174-99",10.2,5.1,12.95
"Longnose skate","175-102",10.85,6.1,81.27
"Longnose skate","175-104",8.3,5.1,31.44
"Longnose skate","175-108",8.9,5.3,29.69
"Longnose skate","175-117",10.1,5.5,12.2
"Longnose skate","175-119",9.8,5.25,38.399
"Longnose skate","175-81",8.3,4.7,12.24
"Longnose skate","175-98",5.7,5.3,11.5
"Longnose skate","176-101",9.66666666666667,5.9,94.7
"Longnose skate","176-102",10,6,32.96
"Longnose skate","176-104",10,5.1,12.55
"Longnose skate","176-107",10.3,5.4,17.626
"Longnose skate","176-109",5.8,4.4,1.8
"Longnose skate","176-112",9.9,5.1,15.24
"Longnose skate","176-121",10.4,5.6,2.6
"Longnose skate","177-103",8.9,5.4,5.776
"Longnose skate","177-107",10.2,5.4,6.34
"Longnose skate","177-109",10.4,5.4,5.75
"Longnose skate","177-116",12.1,5.3,24.948
"Longnose skate","177-123",9.5,5.4,2.56
"Longnose skate","177-97",9.3,7.7,27.06
"Longnose skate","177-99",7.4,6.9,12.21
"Longnose skate","178-103",8.3,4.9,6.3
"Longnose skate","178-104",10.2,5.1,12.1
"Longnose skate","178-105",7.4,4.8,8.76
"Longnose skate","178-106",8.9,5.2,2.628
"Longnose skate","178-108",5.8,4.2,15.2
"Longnose skate","178-110",10.3,5.4,11.57
"Longnose skate","178-114",10.3,5.3,11.77
"Longnose skate","178-127",8.4,7,18.9
"Longnose skate","178-81",7.5,5,13.23
"Longnose skate","178-83",8.75,5.95,20.66
"Longnose skate","179-104",9.1,6.1,38.8
"Longnose skate","179-108",6.2,4.4,6.4
"Longnose skate","179-111",10.5,5.5,13.54
"Longnose skate","179-119",8.2,5.5,17.8
"Longnose skate","179-83",9.5,6.3,9.4
"Longnose skate","179-96",6.4,6.2,17.5
"Longnose skate","180-100",9.3,9.1,54.86
"Longnose skate","180-103",6.9,6.1,6.06
"Longnose skate","180-104",8.8,5.85,24.3
"Longnose skate","180-106",9.3,5,13.7
"Longnose skate","180-109",10,5.1,6.82
"Longnose skate","180-110",9.5,5.4,12.84
"Longnose skate","180-117",10.3,5.7,16.9
"Longnose skate","180-83",10.1,5.8,10.27
"Longnose skate","181-106",8.4,7.1,29.99
"Longnose skate","181-107",10.1,6.6,9.1
"Longnose skate","181-108",10,7.2,4.536
"Longnose skate","181-110",9.85,5.2,42.435
"Longnose skate","181-116",9.1,5.3,1.278
"Longnose skate","181-117",8.6,4.95,34.25
"Longnose skate","181-123",5.9,4.5,25.8
"Longnose skate","182-112",12.1,5.9,23.04
"Longnose skate","182-116",8.4,5.2,11.4
"Longnose skate","182-119",10.3,5.4,3.61
"Longnose skate","182-125",9.8,5.3,6.036
"Longnose skate","182-128",10.3,4.9,11.04
"Longnose skate","182-85",8.65,4.5,13.1
"Longnose skate","182-94",8.4,8.4,118.36
"Longnose skate","183-110",11.1,8.1,15.876
"Longnose skate","183-119",9.2,4.4,35.32
"Longnose skate","183-123",9.35,5.25,51.41
"Longnose skate","183-125",6.1,4.4,10.2
"Longnose skate","183-130",10.5666666666667,5.26666666666667,32.498
"Longnose skate","183-93",8.6,8.3,289.67
"Longnose skate","184-108",10.1,8.7,11.958
"Longnose skate","184-109",9.9,7.1,15.56
"Longnose skate","184-115",8.8,5.6,25.46
"Longnose skate","184-118",9.8,7.8,15.03
"Longnose skate","184-119",9.33333333333333,7.93333333333333,52.37
"Longnose skate","184-127",9.2,5,10.92
"Longnose skate","184-131",9.25,5.85,112.84
"Longnose skate","184-91",8.9,6,11.58
"Longnose skate","185-109",8,6.45,28.19
"Longnose skate","185-123",11.5,5.9,9.4
"Longnose skate","185-93",6.9,5.6,16.88
"Longnose skate","186-123",11.6,5.9,6.99
"Longnose skate","186-126",9.2,5.4,2.5
"Longnose skate","186-128",7.4,4.3,10.5
"Longnose skate","186-129",10,5.5,38.54
"Longnose skate","187-124",12.4,6.6,49.895
"Longnose skate","187-132",11.4,5.6,50.248
"Longnose skate","188-107",9.5,7.6,11.36
"Longnose skate","188-124",9.3,4.5,7.49
"Longnose skate","188-128",10.9,5.3,8.25
"Longnose skate","188-132",8.6,5.5,17.66
"Longnose skate","188-133",11.7,6.7,20.32
"Longnose skate","188-94",10.3,6.1,8.63
"Longnose skate","188-96",9.2,7.4,7.78
"Longnose skate","188-97",10.3,7.9,30.8
"Longnose skate","189-125",10.95,5.65,3.132
"Longnose skate","189-127",11.9,5,29.484
